,tweet,label
2713,"Improper cleaning and disinfection practices can expose building occupants to unsafe levels of hazardous chemicals. If you're a LEED building or seeking LEED certification, follow these guidelines for safer COVID-19 Cleaning and Disinfecting https://t.co/5s4RNUBNBQ https://t.co/wNRbctN3lS",1
2714,"🦠   Shortness of breath, muscle weakness, flashbacks and mental fogginess: Many coronavirus survivors will be plagued by symptoms for a long time Monique Gretry, 72, during a physical rehabilitation workout in the recovery ward for Covid-19 patients  🦠

https://t.co/bYqQj4ePme",1
2715,What is feminist research and why do we need it? https://t.co/XiCPJYDpit,1
2716,"Me:  i’m gonna try not to panic about the virus today!

Me, 5 minutes later, reading an article titled “Digestive Symptoms Tied to Worse COVID-19 Outcomes” https://t.co/AugcaM8PhN",1
2717,"@ogarnerccm We have launched a delivery program with Favor to serve seniors and those who are unable to get to stores. Those in other at-risk populations, first responders or medical personnel can order at https://t.co/sjbZJ8FOFN or Favor App to place an order for home delivery 11a-3p.",1
2718,"@Denver_Archives @AMIAnet @AF_Academy I did some research in the Denver NARA records for a project I was working on about the history of Oak Ridge, the archivists in Denver were a huge help! They've got a great collection of materials related to the history of nuclear energy and research in the US",1
2719,The cast of @Station19 joined the @LAFD last night to show their appreciation for first responders. They were greeted by a parade of law of law enforcement vehicles and firetrucks. https://t.co/2BpfnHn2lx,1
2720,"@AngryJoeShow i really loved it, people who hate it, don't understand it's about loss, grief and dealing with losing some one you care about. In that way it's brilliant, just look at the outrage it caused, cuz everyone loved joel. Even tough he was a pretty bad guy.",1
2721,We often forget about the amount of germs that can be found on a gas pump. Get tips for running essential errands at https://t.co/qtLPrLR1Ex. https://t.co/yGY2RZBOwJ,1
2722,Easy way to find Rodent control near me https://t.co/suWWhfQXHz,1
2723,"We’ve been working with @EarlyYearsPDP to provide the materials for all of the programme’s on-the-ground training.

Discover the project here:
👉 https://t.co/UW197ns4Vn

#EYFS #speechandlanguage #communication https://t.co/lD1bA3ValO",1
2724,Super-potent human antibodies protect against COVID-19 in animal tests https://t.co/SG5YwfdaGD,1
2725,"CDC: COVID-19 Can Spread 13 Feet, Travel on Shoes https://t.co/cJJJKI2451",1
2726,"Viral, Antibody Test Number Policy Sows Confusion https://t.co/3QkWh5cwlQ",1
2727,1st-Known U.S. Lung Transplant For COVID-19 Patient Performed In Chicago https://t.co/oEw2dMS0Yl,1
2728,"I'm straight up just not coping with anything. I'm depressed as hell and stressed as hell too. I just, fuck. I just don't want to exist right now.",1
2729,Coronavirus Disease 2019 (COVID-19) https://t.co/Nc39knxIXM via @CDCgov,1
2730,"Scientists discover unique #mutation of new coronavirus

Researchers have identified a mutation in the genetic code of SARS-CoV-2 that mirrors changes scientists saw in the 2003 SARS outbreak. https://t.co/qQrrDjhP2G

#UID #coronavirus #Firma #genetics #genetic #DNA #nature https://t.co/H0UpAwjGHW",1
2731,"Public health leadership paramount to emerging coronavirus pandemic: For decades, public health officials have directed the containment of emerging pandemics -- perhaps most notably -- the worldwide eradication of ... https://t.co/JHHq5Axa1A",1
2732,"@DonaldJTrumpJr No, what is getting worse is the number of deaths from covid-19, all caused by your daddy's malfeasance, negligence and total disregard for Americans. ONE MILLION cases, with puny amts of testing so far.  Wait till all the numbers come out. Mass killing.",1
2733,"@The_War_Economy Fyi 
JUST IN: San Diego Activist @shaneharrisnow has tested positive for Covid-19. Just 2 days ago he held a press conference in La Mesa and before that he was at protests in #Minneapolis and with the family of #GeorgeFloyd. @fox5sandiego",1
2734,Chest CT findings in #coronavirus disease (#COVID-19) #pneumonia https://t.co/JtJLT3bhjj,1
2735,What are the symptoms of COVID-19? https://t.co/w8Q6NjdZDx via @indiatoday,1
2736,"COVID-19 Daily: Be Wary of New Treatments, HCW Infections https://t.co/rSBq9JJkM4 via @medscape",1
2737,"A California man posted his regret on Facebook about contracting the coronavirus after going to a party in June. A day later, he died from COVID-19.

""This is no joke,"" Thomas Macias wrote. ""If you have to go out wear a mask &amp; practice social distancing.""

https://t.co/OAzqLq0MBO",1
2738,Aerosol Scientist: COVID-19 Is Likely Airborne https://t.co/QJCJrA8dBi from @WebMD,1
2739,WHO and Rakuten Viber fight COVID-19 misinformation with interactive chatbot https://t.co/VpwVYAi3fC,1
2740,A nonsense Incompetent​ Dr. Who doesn't know what is Covid 19? Don't know how many zeros r there in trillion?But sucking 27lakhs hard earned money seamlessly. U r fit 4 nothing shameless u r born in act D role of a real joker&amp; suck blood&amp; sweat of hard earned money of taxpayers https://t.co/k78HwQGCCo,1
2741,Nitric Oxide Investigated as COVID-19 Treatment https://t.co/qfBfoRmmCH,1
2742,"Day 8: What do you want to buy for P'Mew?
If I had sufficient financial resources, I would buy the figures he likes for his collection or a expensive car 😆
But with my ability at this time, I wanna buy a shirt/T-shirt or shoes for him
#MewSuppasit
#mewlions
#30days_MEW_challenge https://t.co/6mczDrDVI8",1
2743,"@ronlieber If this was about science and indeed a true public health necessity, State &amp; Local Governments would be providing us with medical face masks. Cloth coverings do nothing but make it difficult to breathe for longer periods of time and their impact on virus prevention is negligible.",1
2744,"""What type of cells does the novel coronavirus attack?"" - via @ScienceDaily https://t.co/uMKdJ3CMRa",1
2745,What To Do if You Are Sick | CDC https://t.co/gEiFcj8Uk3,1
2746,Bacterial Predator Could Help Reduce COVID-19 Deaths – “Potential Game Changer” - https://t.co/kWqOzy8KOv,1
2747,"In the article by Oregon Heritage Exchange, “#Reopening Heritage Organizations: Document, Document, Document,” @sethrow is quoted from a recent webinar presentation. The article offers guidance for Oregon #heritage organizations as they begin to reopen: https://t.co/qafofyRZ0m.",1
2748,[ Leaked ] Liverpool Home kit and 2020/21 Premier league official ball. @Footy_Headlines 💪💪💪 https://t.co/Az7GE2LHIC,1
2749,"Coronavirus spreads quickly and sometimes before people have symptoms, study finds https://t.co/Kmom1x6tmL https://t.co/oj1uUcVlQQ",1
2750,COVID-19: Mental Health Pros Come to the Aid of Frontline Comrades https://t.co/2gApYah8Mx via @medscape,1
2751,BREAKING: The Lancet Retracts Controversial Hydroxychloroquine Study https://t.co/X4R2PAiFq9,1
2752,Health and Medical news: When COVID-19 meets flu season https://t.co/tHaekh2fAL,1
2753,@objkshn @SaftyInNumbers @DARollins @waltshaub I think you raise valid points about masks as a financial barrier for people experiencing homelessness/poverty but specifically what disability or medical problem makes it such that someone can't wear a mask?,1
2754,"Man tested positive for coronavirus 5 weeks after symptoms went away
 https://t.co/dDxfR6WjrZ",1
2755,U.S. Outpatient Influenza-like Illness Surveillance Network (ILINet): Overall Percentage of Visits for ILI https://t.co/pSeGnkoJkV,1
2756,COVID-19: US Initiative Aims to Stem the Tide of Suicide https://t.co/mcDRccptYI,1
2757,Pandemic 'Silver Lining:' Better Sleep for Some https://t.co/PbKzf2dvLu,1
2758,"Most of us have come to terms with the fact that we can't point to a calendar and say ""by (insert month or event here) this will be over and we will get back to normal."" So it's important that we also understand that the new ways we're coping with stress may become permanent. 5/n",1
2759,"Hamsters develop protective immunity to COVID-19 and are protected by convalescent sera -- ScienceDaily, 

In an animal model for COVID-19 that shares important features of human disease, scientists at the University of Wisconsin-Madison,... ,https://t.co/4ru2vhmSga",1
2760,CDC Coronavirus Testing Decision Likely To Haunt Nation For Months To Come https://t.co/EGQ66i8Tc2 via @khnews,1
2761,Topol: US Betrays Healthcare Workers in Coronavirus Disaster https://t.co/7ZrJJeh7Am @medscape aracılığıyla ibretlik!,1
2762,Travel law expert @HolidayEagle discusses the future of cruise ship holidays as the companies behind them face an uncertain future following COVID-19 and legal action from passengers and bereaved families https://t.co/krXN8knYaI https://t.co/Fd0WOhSQie,1
2763,"@JohnCleese I agree. It's they way they spell their names.. maybe the systematic oppression of its people, explotation of resources, &amp; targeted suppression of cultural identity after its annexation by the British Crown played a small role..

But yea stick with ' they spell names funny'.. https://t.co/v68DTWAByu",1
2764,"We've had an amazing 9 weeks sharing our walks, plants, art, pets, cooking, performances and self care with you. We are looking to change things up!
We are taking a couple of weeks to ask you want to see and what you've enjoyed.
If you have any ideas for themes get in touch. https://t.co/8pJP87IQEn",1
2765,One World: Together At Home | Global Special (Main Show  - Live) https://t.co/8piMhmm3T9 來自 @YouTube https://t.co/KlbdCk5EAT,1
2766,Wuhan study shows lying face down improves breathing in severe COVID-19 https://t.co/VKhTk8kcxO,1
2767,Severe COVID Ups Odds for Heart Conditions 10-Fold https://t.co/xMjuDnmz43,1
2768,"Coronavirus, Covid-19 Vaccine Latest Update Today: Brazil approves Oxford vaccine trials; Moderna to start final phase in July https://t.co/PyTW9uNmti",1
2769,New coronavirus stable for hours on surfaces https://t.co/f8DjseU5v6,1
2770,"Coronavirus spreads quickly and sometimes before people have symptoms, study finds https://t.co/inr8ZJEY9n via @UTAustin @EurekAlert",1
2771,"Up to 50,000 U.S. Kids May Be Hospitalized With COVID-19 by Year's End https://t.co/CdG8c0yLgf",1
2772,"👉Kashmir: Amid lockdown, militants’ bodies are buried discreetly, not handed to families.
👉Asian Development Bank approves $1.5 billion loan to India to fight Covid-19
👉Airtel signs ₹7,636 crore deal with Nokia to get ready for 5G era
#KASHMIR #ADB #Airtel",1
2773,"World TB Day 2020 Newsletter - https://t.co/42OQ5HvGib
#cardboardbiscuits",1
2774,"Do your part to stop the spread of rumors about COVID-19. Only share information from trusted sources.

Remember, COVID-19 tests are available on Canal Alliance on Wednesdays and Fridays from 1:00 to 3:00 pm. https://t.co/7x4lZetMWZ",1
2775,"COVID-19 antibody testing 'a disaster,' says Roche CEO

(And regarding serology testing, there are a lot of unknowns about how exactly the body’s production of antibodies will translate to immunity to the disease, or for how long)

https://t.co/QrbEwDe82Z",1
2776,"COVID-19, surge in ‘renovictions,’ complicate Montreal’s traditional moving day https://t.co/WawbNBmIW5 https://t.co/b8FNzxvdFT",1
2777,"#Covid19: NIH clinical trial shows Remdesivir (Gilead) accelerates recovery from advanced COVID-19;

For more on https://t.co/bo5RbFFOb3",1
2778,Don’t Fall for These 3 Myths About the New Coronavirus https://t.co/8HXoFfyKGg via @healthline,1
2779,"Africa: WHO Welcomes Preliminary Results about Dexamethasone Use in Treating Critically Ill COVID-19 Patients https://t.co/JjyMdvyUXB 
#Africa #COVID19",1
2780,Bad News – Coronavirus SARS-CoV-2 Infects Cells of the Intestine and Multiplies There - https://t.co/ZuHESLKt5N,1
2781,"Playbooks are a key component of incident management and #DevOps. Use these resources, tutorials and guides from @Atlassian to get your team started. #IT #tech https://t.co/1Xs3rgoM9B https://t.co/jzltXh8c5C",1
2782,"@RealSexyCyborg Basically, not PPE.  The Stopgap Face Mask was designed to be a surgical mask intended to provide liquid barrier
protection for medical purposes ...
This mask should be used within the CDC guidelines for Strategies for Optimizing the Supply of
N95 Respirators:",1
